ano,turno,id_eleicao,tipo_eleicao,data_eleicao,sigla_uf,sigla_uf_nome,id_municipio,id_municipio_nome,id_municipio_tse,id_municipio_tse_nome,cargo,numero,sigla,nome,tipo_agremiacao,sequencial_coligacao,nome_coligacao,composicao_coligacao,numero_federacao,sigla_federacao,composicao_federacao,situacao_legenda
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,15,PMDB,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,partido isolado,,,,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,11,PP,PARTIDO PROGRESSISTA,coligacao,8,PP - PTC,PP / PTC,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,36,PTC,PARTIDO TRABALHISTA CRISTÃO,coligacao,8,PP - PTC,PP / PTC,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,44,PRP,PARTIDO REPUBLICANO PROGRESSISTA,coligacao,9,PDT - PRP,PDT / PRP,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,12,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA,coligacao,9,PDT - PRP,PDT / PRP,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,27,PSDC,PARTIDO SOCIAL DEMOCRATA CRISTÃO,coligacao,3,PSDC - PMN,PSDC / PMN,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,33,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,coligacao,3,PSDC - PMN,PSDC / PMN,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,19,PTN,PARTIDO TRABALHISTA NACIONAL,coligacao,5,BASE POPULAR,PPS / PTN,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,23,PPS,PARTIDO POPULAR SOCIALISTA,coligacao,5,BASE POPULAR,PPS / PTN,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,20,PSC,PARTIDO SOCIAL CRISTÃO,coligacao,11,PRONA - PRTB - PSC,PSC / PRTB / PRONA,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,56,PRONA,PARTIDO DA REEDIFICAÇÃO DA ORDEM NACIONAL,coligacao,11,PRONA - PRTB - PSC,PSC / PRTB / PRONA,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,28,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,coligacao,11,PRONA - PRTB - PSC,PSC / PRTB / PRONA,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,31,PHS,PARTIDO HUMANISTA DA SOLIDARIEDADE,coligacao,4,JUNTOS PODEMOS MAIS,PT / PHS / PC do B,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,13,PT,PARTIDO DOS TRABALHADORES,coligacao,4,JUNTOS PODEMOS MAIS,PT / PHS / PC do B,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,65,PC do B,PARTIDO COMUNISTA DO BRASIL,coligacao,4,JUNTOS PODEMOS MAIS,PT / PHS / PC do B,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,70,PT do B,PARTIDO TRABALHISTA DO BRASIL,coligacao,13,PTB - PT DO B - PSL,PTB / PSL / PT do B,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,17,PSL,PARTIDO SOCIAL LIBERAL,coligacao,13,PTB - PT DO B - PSL,PTB / PSL / PT do B,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,14,PTB,PARTIDO TRABALHISTA BRASILEIRO,coligacao,13,PTB - PT DO B - PSL,PTB / PSL / PT do B,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,65,PC do B,PARTIDO COMUNISTA DO BRASIL,coligacao,10,TODOS POR UBERLÂNDIA,PT / PSB / PC do B / PHS,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,31,PHS,PARTIDO HUMANISTA DA SOLIDARIEDADE,coligacao,10,TODOS POR UBERLÂNDIA,PT / PSB / PC do B / PHS,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,65,PC do B,PARTIDO COMUNISTA DO BRASIL,coligacao,10,TODOS POR UBERLÂNDIA,PT / PSB / PC do B / PHS,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,13,PT,PARTIDO DOS TRABALHADORES,coligacao,10,TODOS POR UBERLÂNDIA,PT / PSB / PC do B / PHS,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,31,PHS,PARTIDO HUMANISTA DA SOLIDARIEDADE,coligacao,10,TODOS POR UBERLÂNDIA,PT / PSB / PC do B / PHS,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,coligacao,10,TODOS POR UBERLÂNDIA,PT / PSB / PC do B / PHS,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,coligacao,10,TODOS POR UBERLÂNDIA,PT / PSB / PC do B / PHS,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,13,PT,PARTIDO DOS TRABALHADORES,coligacao,10,TODOS POR UBERLÂNDIA,PT / PSB / PC do B / PHS,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,56,PRONA,PARTIDO DA REEDIFICAÇÃO DA ORDEM NACIONAL,coligacao,12,UBERLÂNDIA VAI GANHAR,PTB / PSL / PSC / PRTB / PRONA / PT do B,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,17,PSL,PARTIDO SOCIAL LIBERAL,coligacao,12,UBERLÂNDIA VAI GANHAR,PTB / PSL / PSC / PRTB / PRONA / PT do B,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,70,PT do B,PARTIDO TRABALHISTA DO BRASIL,coligacao,12,UBERLÂNDIA VAI GANHAR,PTB / PSL / PSC / PRTB / PRONA / PT do B,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,20,PSC,PARTIDO SOCIAL CRISTÃO,coligacao,12,UBERLÂNDIA VAI GANHAR,PTB / PSL / PSC / PRTB / PRONA / PT do B,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,14,PTB,PARTIDO TRABALHISTA BRASILEIRO,coligacao,12,UBERLÂNDIA VAI GANHAR,PTB / PSL / PSC / PRTB / PRONA / PT do B,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,56,PRONA,PARTIDO DA REEDIFICAÇÃO DA ORDEM NACIONAL,coligacao,12,UBERLÂNDIA VAI GANHAR,PTB / PSL / PSC / PRTB / PRONA / PT do B,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,20,PSC,PARTIDO SOCIAL CRISTÃO,coligacao,12,UBERLÂNDIA VAI GANHAR,PTB / PSL / PSC / PRTB / PRONA / PT do B,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,70,PT do B,PARTIDO TRABALHISTA DO BRASIL,coligacao,12,UBERLÂNDIA VAI GANHAR,PTB / PSL / PSC / PRTB / PRONA / PT do B,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,17,PSL,PARTIDO SOCIAL LIBERAL,coligacao,12,UBERLÂNDIA VAI GANHAR,PTB / PSL / PSC / PRTB / PRONA / PT do B,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,14,PTB,PARTIDO TRABALHISTA BRASILEIRO,coligacao,12,UBERLÂNDIA VAI GANHAR,PTB / PSL / PSC / PRTB / PRONA / PT do B,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,28,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,coligacao,12,UBERLÂNDIA VAI GANHAR,PTB / PSL / PSC / PRTB / PRONA / PT do B,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,28,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,coligacao,12,UBERLÂNDIA VAI GANHAR,PTB / PSL / PSC / PRTB / PRONA / PT do B,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,25,PFL,PARTIDO DA FRENTE LIBERAL,coligacao,2,FORÇA E CORAGEM PARA MUDAR,PL / PFL,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,22,PL,PARTIDO LIBERAL,coligacao,2,FORÇA E CORAGEM PARA MUDAR,PL / PFL,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,22,PL,PARTIDO LIBERAL,coligacao,1,UNIÃO E FORÇA PARA CRESCER,PL / PFL / PPS / PTN,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,19,PTN,PARTIDO TRABALHISTA NACIONAL,coligacao,1,UNIÃO E FORÇA PARA CRESCER,PL / PFL / PPS / PTN,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,19,PTN,PARTIDO TRABALHISTA NACIONAL,coligacao,1,UNIÃO E FORÇA PARA CRESCER,PL / PFL / PPS / PTN,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,23,PPS,PARTIDO POPULAR SOCIALISTA,coligacao,1,UNIÃO E FORÇA PARA CRESCER,PL / PFL / PPS / PTN,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,25,PFL,PARTIDO DA FRENTE LIBERAL,coligacao,1,UNIÃO E FORÇA PARA CRESCER,PL / PFL / PPS / PTN,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,25,PFL,PARTIDO DA FRENTE LIBERAL,coligacao,1,UNIÃO E FORÇA PARA CRESCER,PL / PFL / PPS / PTN,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,23,PPS,PARTIDO POPULAR SOCIALISTA,coligacao,1,UNIÃO E FORÇA PARA CRESCER,PL / PFL / PPS / PTN,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,22,PL,PARTIDO LIBERAL,coligacao,1,UNIÃO E FORÇA PARA CRESCER,PL / PFL / PPS / PTN,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,33,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,coligacao,6,LEVANTA UBERLÂNDIA - PP/PSDB/PSDC/PTC/PMN/PDT/PRP,PP / PDT / PSDC / PMN / PTC / PRP / PSDB,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,11,PP,PARTIDO PROGRESSISTA,coligacao,6,LEVANTA UBERLÂNDIA - PP/PSDB/PSDC/PTC/PMN/PDT/PRP,PP / PDT / PSDC / PMN / PTC / PRP / PSDB,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,coligacao,6,LEVANTA UBERLÂNDIA - PP/PSDB/PSDC/PTC/PMN/PDT/PRP,PP / PDT / PSDC / PMN / PTC / PRP / PSDB,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,12,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA,coligacao,6,LEVANTA UBERLÂNDIA - PP/PSDB/PSDC/PTC/PMN/PDT/PRP,PP / PDT / PSDC / PMN / PTC / PRP / PSDB,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,44,PRP,PARTIDO REPUBLICANO PROGRESSISTA,coligacao,6,LEVANTA UBERLÂNDIA - PP/PSDB/PSDC/PTC/PMN/PDT/PRP,PP / PDT / PSDC / PMN / PTC / PRP / PSDB,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,27,PSDC,PARTIDO SOCIAL DEMOCRATA CRISTÃO,coligacao,6,LEVANTA UBERLÂNDIA - PP/PSDB/PSDC/PTC/PMN/PDT/PRP,PP / PDT / PSDC / PMN / PTC / PRP / PSDB,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,27,PSDC,PARTIDO SOCIAL DEMOCRATA CRISTÃO,coligacao,6,LEVANTA UBERLÂNDIA - PP/PSDB/PSDC/PTC/PMN/PDT/PRP,PP / PDT / PSDC / PMN / PTC / PRP / PSDB,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,36,PTC,PARTIDO TRABALHISTA CRISTÃO,coligacao,6,LEVANTA UBERLÂNDIA - PP/PSDB/PSDC/PTC/PMN/PDT/PRP,PP / PDT / PSDC / PMN / PTC / PRP / PSDB,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,36,PTC,PARTIDO TRABALHISTA CRISTÃO,coligacao,6,LEVANTA UBERLÂNDIA - PP/PSDB/PSDC/PTC/PMN/PDT/PRP,PP / PDT / PSDC / PMN / PTC / PRP / PSDB,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,44,PRP,PARTIDO REPUBLICANO PROGRESSISTA,coligacao,6,LEVANTA UBERLÂNDIA - PP/PSDB/PSDC/PTC/PMN/PDT/PRP,PP / PDT / PSDC / PMN / PTC / PRP / PSDB,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,11,PP,PARTIDO PROGRESSISTA,coligacao,6,LEVANTA UBERLÂNDIA - PP/PSDB/PSDC/PTC/PMN/PDT/PRP,PP / PDT / PSDC / PMN / PTC / PRP / PSDB,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,12,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA,coligacao,6,LEVANTA UBERLÂNDIA - PP/PSDB/PSDC/PTC/PMN/PDT/PRP,PP / PDT / PSDC / PMN / PTC / PRP / PSDB,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,coligacao,6,LEVANTA UBERLÂNDIA - PP/PSDB/PSDC/PTC/PMN/PDT/PRP,PP / PDT / PSDC / PMN / PTC / PRP / PSDB,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,33,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,coligacao,6,LEVANTA UBERLÂNDIA - PP/PSDB/PSDC/PTC/PMN/PDT/PRP,PP / PDT / PSDC / PMN / PTC / PRP / PSDB,,,,
2020,1,426,eleicao ordinaria,15/11/2020,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,10,REPUBLICANOS,REPUBLICANOS,coligacao,,,,,,,
2020,1,426,eleicao ordinaria,15/11/2020,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,11,PP,PROGRESSISTAS,coligacao,,,,,,,
2020,1,426,eleicao ordinaria,15/11/2020,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,12,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA,coligacao,,,,,,,
2020,1,426,eleicao ordinaria,15/11/2020,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,13,PT,PARTIDO DOS TRABALHADORES,partido isolado,,,,,,,
2020,1,426,eleicao ordinaria,15/11/2020,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,14,PTB,PARTIDO TRABALHISTA BRASILEIRO,coligacao,,,,,,,
2020,1,426,eleicao ordinaria,15/11/2020,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,15,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,partido isolado,,,,,,,
2020,1,426,eleicao ordinaria,15/11/2020,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,partido isolado,,,,,,,
2020,1,426,eleicao ordinaria,15/11/2020,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,17,PSL,PARTIDO SOCIAL LIBERAL,coligacao,,,,,,,
2020,1,426,eleicao ordinaria,15/11/2020,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,18,REDE,REDE SUSTENTABILIDADE,coligacao,,,,,,,
2020,1,426,eleicao ordinaria,15/11/2020,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,19,PODE,PODEMOS,coligacao,,,,,,,
2020,1,426,eleicao ordinaria,15/11/2020,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,20,PSC,PARTIDO SOCIAL CRISTÃO,coligacao,,,,,,,
2020,1,426,eleicao ordinaria,15/11/2020,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,22,PL,PARTIDO LIBERAL,coligacao,,,,,,,
2020,1,426,eleicao ordinaria,15/11/2020,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,23,CIDADANIA,CIDADANIA,coligacao,,,,,,,
2020,1,426,eleicao ordinaria,15/11/2020,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,25,DEM,DEMOCRATAS,coligacao,,,,,,,
2020,1,426,eleicao ordinaria,15/11/2020,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,27,DC,DEMOCRACIA CRISTÃ,coligacao,,,,,,,
2020,1,426,eleicao ordinaria,15/11/2020,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,28,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,coligacao,,,,,,,
2020,1,426,eleicao ordinaria,15/11/2020,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,33,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,coligacao,,,,,,,
2020,1,426,eleicao ordinaria,15/11/2020,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,35,PMB,PARTIDO DA MULHER BRASILEIRA,coligacao,,,,,,,
2020,1,426,eleicao ordinaria,15/11/2020,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,36,PTC,PARTIDO TRABALHISTA CRISTÃO,coligacao,,,,,,,
2020,1,426,eleicao ordinaria,15/11/2020,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,coligacao,,,,,,,
2020,1,426,eleicao ordinaria,15/11/2020,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,43,PV,PARTIDO VERDE,coligacao,,,,,,,
2020,1,426,eleicao ordinaria,15/11/2020,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,coligacao,,,,,,,
2020,1,426,eleicao ordinaria,15/11/2020,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,partido isolado,,,,,,,
2020,1,426,eleicao ordinaria,15/11/2020,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,51,PATRIOTA,PATRIOTA,coligacao,,,,,,,
2020,1,426,eleicao ordinaria,15/11/2020,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,55,PSD,PARTIDO SOCIAL DEMOCRÁTICO,coligacao,,,,,,,
2020,1,426,eleicao ordinaria,15/11/2020,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,65,PC do B,PARTIDO COMUNISTA DO BRASIL,partido isolado,,,,,,,
2020,1,426,eleicao ordinaria,15/11/2020,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,70,AVANTE,AVANTE,coligacao,,,,,,,
2020,1,426,eleicao ordinaria,15/11/2020,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,77,SOLIDARIEDADE,SOLIDARIEDADE,coligacao,,,,,,,
